threshold,FAR,FRR
0.955778894472362,0.0,0.9979317476732161
0.9597989949748744,0.0,0.9984488107549121
0.9638190954773871,0.0,0.9989658738366081
0.9678391959798995,0.0,0.9989658738366081
0.9718592964824122,0.0,0.999482936918304
0.9758793969849247,0.0,0.999482936918304
0.9798994974874373,0.0,1.0
0.9839195979899498,0.0,1.0
0.9879396984924624,0.0,1.0
0.9919597989949749,0.0,1.0
0.9959798994974876,0.0,1.0
1.0,0.0,1.0
